,0,1,2,3,4,5,6,7,8
6792,2,4,2,0,0,1,0,2,2
6793,0,3,2,0,2,0,1,1,3
6794,0,1,0,1,0,1,1,0,1
6795,0,2,3,0,0,0,0,0,0
6796,0,3,3,2,2,1,1,2,2
6797,2,0,2,0,0,0,2,2,2
6798,1,2,3,0,0,0,0,1,1
6799,0,2,0,2,1,1,2,1,0
6800,0,0,1,1,2,1,0,0,1
6801,2,3,2,3,0,1,2,0,0
6802,2,0,0,0,2,0,0,1,0
6803,2,4,2,0,0,1,0,0,0
6804,0,1,0,1,1,1,0,0,1
6805,1,1,2,2,1,1,1,1,1
6806,2,2,2,2,1,1,2,2,2
6807,0,3,2,2,2,1,0,1,0
6808,2,1,2,1,0,1,2,2,2
6809,1,1,0,3,1,0,1,0,1
6810,0,4,0,1,0,0,2,0,0
6811,2,0,0,1,2,1,1,0,1
6812,1,0,1,1,1,0,0,2,2
6813,1,0,1,1,2,1,1,0,1
6814,1,3,1,0,2,0,1,0,0
6815,0,0,0,3,2,0,0,0,0
6816,0,2,1,0,0,1,1,0,0
6817,1,3,3,0,1,1,1,0,0
6818,2,2,3,1,2,0,1,1,0
6819,2,1,2,1,2,1,0,0,1
6820,1,2,3,0,1,1,2,1,1
6821,1,1,3,1,2,1,0,1,0
6822,2,2,1,1,2,1,2,0,1
6823,0,3,0,1,0,0,1,1,0
6824,0,4,2,2,0,0,0,1,0
6825,0,4,1,2,1,1,0,2,2
6826,2,2,1,3,0,1,1,0,1
6827,1,0,3,1,1,1,2,1,1
6828,1,1,2,1,2,0,1,1,0
6829,0,2,3,0,0,0,0,2,2
6830,0,1,0,3,1,1,1,1,1
6831,2,3,2,2,0,0,2,2,2
6832,1,3,1,0,2,1,0,2,2
6833,1,3,1,0,2,0,1,2,2
6834,1,3,3,0,0,0,1,0,1
6835,2,2,3,2,1,1,0,2,2
6836,0,3,1,0,1,1,0,2,2
6837,1,3,3,3,0,1,0,2,2
6838,1,2,1,3,0,1,2,0,1
6839,0,4,3,1,1,1,1,0,0
6840,1,0,1,3,2,1,1,2,2
6841,2,0,2,3,1,1,2,1,1
6842,0,4,0,1,0,0,1,2,2
6843,1,2,3,0,2,1,1,2,2
6844,0,3,0,0,0,1,0,0,0
6845,1,3,3,3,1,0,1,0,1
6846,1,0,2,1,2,0,0,0,1
6847,0,1,1,2,2,1,0,1,1
6848,1,1,2,2,0,0,2,2,2
6849,0,1,3,0,2,0,2,2,2
6850,2,1,2,2,1,0,0,0,1
6851,2,1,1,3,2,0,0,0,1
6852,0,1,1,3,2,1,1,2,2
6853,1,1,0,2,2,1,1,1,1
6854,1,1,0,3,0,0,0,2,2
6855,1,2,0,0,2,1,2,0,1
6856,0,1,0,2,1,0,2,1,1
6857,1,1,2,2,1,0,1,1,1
6858,0,4,1,0,2,1,1,0,0
6859,1,1,1,3,0,0,1,2,2
6860,0,2,0,3,0,0,0,1,0
6861,2,3,2,0,2,1,0,2,2
6862,1,1,1,2,1,0,1,2,2
6863,2,4,2,2,2,0,0,1,3
6864,0,1,1,0,2,0,1,1,0
6865,1,2,3,3,1,1,0,1,1
6866,0,2,1,3,2,1,0,1,0
6867,1,3,0,2,1,1,1,0,1
6868,2,1,0,1,1,0,0,1,0
6869,1,4,1,3,2,0,0,1,0
6870,2,0,2,3,0,0,1,0,1
6871,0,4,1,2,2,0,0,0,0
6872,1,1,3,1,0,0,2,0,1
6873,2,0,0,2,2,1,1,0,1
6874,0,3,0,0,2,1,1,0,0
6875,2,3,3,2,1,0,2,0,0
6876,0,0,0,2,1,0,1,2,2
6877,1,0,1,0,0,1,1,0,1
6878,0,2,1,3,1,1,1,2,2
6879,0,4,1,3,1,1,0,1,0
6880,0,3,0,3,0,0,1,2,2
6881,0,2,2,3,1,0,2,2,2
6882,0,3,2,1,1,1,2,1,0
6883,1,4,2,0,0,1,2,1,1
6884,1,0,2,3,1,0,0,1,1
6885,2,0,2,0,2,0,1,0,1
6886,0,4,0,2,1,0,0,2,2
6887,0,2,2,3,2,1,0,2,2
6888,2,4,0,0,0,1,0,2,2
6889,2,3,2,3,1,1,2,1,0
6890,1,4,0,3,0,1,0,0,1
6891,0,2,3,0,1,1,2,0,0
6892,0,2,1,1,2,0,0,2,2
6893,2,2,0,1,0,1,2,2,2
6894,0,2,1,3,2,0,2,1,0
6895,1,4,1,0,0,1,2,2,2
6896,2,4,3,2,2,0,1,1,3
6897,0,1,0,2,0,0,2,0,1
6898,1,3,3,2,0,0,0,1,0
6899,2,1,3,1,2,0,0,2,2
6900,2,4,0,2,0,1,1,1,0
6901,0,0,0,2,1,0,0,1,0
6902,0,4,2,1,0,0,2,1,0
6903,0,2,2,0,1,1,0,2,2
6904,2,3,0,3,1,1,2,1,0
6905,0,4,1,0,2,0,2,2,2
6906,2,4,1,0,0,0,1,0,0
6907,1,1,3,3,1,0,2,2,2
6908,2,1,2,2,2,0,2,2,2
6909,0,3,3,0,2,1,1,2,2
6910,0,3,1,0,0,0,2,1,0
6911,2,4,2,3,1,0,1,2,2
6912,1,0,3,0,1,1,1,1,0
6913,2,3,1,2,1,0,0,2,2
6914,0,1,2,2,0,0,1,0,1
6915,1,3,0,2,2,0,2,2,2
6916,1,2,0,1,1,0,0,0,1
6917,2,1,1,2,2,1,1,1,1
6918,0,3,3,2,0,1,0,0,0
6919,2,2,2,2,2,0,0,2,2
6920,2,3,0,1,1,0,0,2,2
6921,2,2,2,2,0,1,2,1,1
6922,1,4,0,2,2,1,0,2,2
6923,1,4,2,0,0,1,0,0,1
6924,0,0,0,2,1,0,2,0,1
6925,2,0,1,3,0,0,0,2,2
6926,2,3,0,3,1,0,1,1,0
6927,0,0,2,3,1,1,2,1,1
6928,2,0,0,1,1,0,2,1,1
6929,0,1,2,1,2,1,2,2,2
6930,1,3,0,1,0,0,1,2,2
6931,0,1,2,2,0,0,0,2,2
6932,1,0,0,1,1,0,2,2,2
6933,1,1,0,0,0,1,1,1,0
6934,0,3,3,3,0,0,1,2,2
6935,2,4,3,1,0,1,1,0,0
6936,0,0,1,3,0,0,0,0,1
6937,2,2,3,0,2,0,0,0,0
6938,1,2,2,0,0,1,2,1,1
6939,0,2,0,1,2,0,0,0,0
6940,2,4,0,1,1,0,1,2,2
6941,1,3,3,0,1,0,2,1,0
6942,0,4,1,2,1,1,0,0,0
6943,1,3,0,3,1,1,1,1,0
6944,2,4,3,1,2,1,1,1,3
6945,0,4,3,2,2,1,1,0,0
6946,0,3,0,1,2,1,2,2,2
6947,0,1,1,1,2,0,2,2,2
6948,0,1,1,3,0,1,2,0,1
6949,2,4,2,1,1,0,1,2,2
6950,2,2,1,3,1,1,2,0,1
6951,1,2,2,3,0,1,0,1,1
6952,2,1,2,2,2,0,0,1,0
6953,2,2,2,3,0,1,1,0,1
6954,2,1,3,2,0,0,0,0,1
6955,2,4,1,2,1,1,2,0,0
6956,0,3,3,2,0,0,2,1,0
6957,1,4,3,1,2,1,2,0,0
6958,0,0,0,3,1,0,2,0,1
6959,2,4,2,2,2,1,1,1,0
6960,0,3,3,3,1,1,2,2,2
6961,2,3,0,2,2,1,1,1,0
6962,1,3,2,0,0,1,0,0,1
6963,1,1,0,2,2,1,2,0,1
6964,2,4,0,3,1,1,2,1,0
6965,1,2,2,0,1,0,0,2,2
6966,2,3,3,0,0,0,1,2,2
6967,0,0,2,3,0,1,0,0,1
6968,0,3,0,2,1,0,2,1,0
6969,0,3,3,1,1,1,2,0,0
6970,0,0,3,1,2,0,2,1,0
6971,1,3,0,2,2,0,2,0,0
6972,1,4,1,0,2,0,0,1,0
6973,2,4,1,1,2,0,1,2,2
6974,2,1,0,3,2,1,0,1,1
6975,2,1,1,0,2,1,1,2,2
6976,1,3,3,0,1,0,1,2,2
6977,0,1,1,1,0,1,0,1,1
6978,0,3,3,0,1,0,0,1,3
6979,1,2,0,3,2,0,1,1,0
6980,0,2,2,3,1,0,1,2,2
6981,2,4,2,2,0,1,1,0,0
6982,2,4,0,0,1,0,0,0,0
6983,0,4,3,2,0,1,1,0,0
6984,2,3,0,0,1,0,0,2,2
6985,1,2,2,0,2,1,1,0,1
6986,0,1,1,3,1,0,1,1,1
6987,2,3,2,3,0,1,1,0,0
6988,2,4,3,1,2,0,0,2,2
6989,1,4,0,2,2,0,0,2,2
6990,1,2,3,1,0,1,2,0,1
6991,1,3,0,3,1,0,2,0,1
6992,2,3,0,0,2,0,1,0,0
6993,1,1,2,0,2,0,0,0,1
6994,2,0,0,1,0,1,1,0,1
6995,2,4,3,2,0,0,0,1,0
6996,0,4,2,1,1,0,0,0,0
6997,0,1,2,0,0,1,2,1,1
6998,2,4,3,3,2,1,2,2,2
6999,1,4,0,2,2,1,2,2,2
7000,1,2,1,1,2,0,2,1,1
7001,0,3,1,1,1,1,0,1,0
7002,2,2,2,0,1,1,1,1,0
7003,2,3,3,2,2,1,1,1,0
7004,0,3,3,2,1,0,1,1,0
7005,1,2,0,3,1,1,0,0,1
7006,1,3,1,0,1,1,2,0,1
7007,1,0,1,2,1,0,1,1,1
7008,2,4,0,2,2,0,2,0,0
7009,1,3,2,3,0,1,0,0,1
7010,0,0,2,3,0,1,1,2,2
7011,2,1,2,1,2,0,2,2,2
7012,1,3,0,1,0,0,0,0,1
7013,1,2,2,0,1,0,1,1,0
7014,0,0,1,1,1,0,2,1,1
7015,0,1,3,3,1,1,0,1,1
7016,0,0,0,1,2,1,0,0,0
7017,1,1,0,0,0,1,0,1,0
7018,1,0,3,0,2,1,1,1,0
7019,0,4,0,0,0,1,0,1,3
7020,2,0,0,0,1,0,1,0,1
7021,0,2,1,0,1,0,0,0,0
7022,1,1,1,0,2,0,0,2,2
7023,0,2,1,2,0,0,2,2,2
7024,1,4,0,1,1,1,1,1,0
7025,0,2,0,2,0,1,1,2,2
7026,0,1,0,1,2,1,0,2,2
7027,1,4,0,3,0,1,2,0,1
7028,1,2,0,0,2,0,1,1,0
7029,1,3,3,0,0,1,2,1,1
7030,0,0,1,0,2,1,0,0,1
7031,2,1,1,2,2,0,2,2,2
7032,2,2,1,2,2,0,1,1,0
7033,0,4,2,1,1,1,1,2,2
7034,0,0,3,2,1,0,2,1,1
7035,0,1,2,2,2,1,2,1,1
7036,0,4,3,1,0,0,0,2,2
7037,2,1,0,0,1,0,2,1,1
7038,1,3,2,1,2,0,1,2,2
7039,0,4,0,3,2,0,0,1,3
7040,0,4,2,0,2,1,2,0,0
7041,0,3,2,2,1,0,0,0,0
7042,0,2,2,0,2,1,0,0,0
7043,2,2,2,0,1,0,0,1,0
7044,2,1,0,3,1,0,1,2,2
7045,1,1,2,1,0,1,1,0,1
7046,1,3,0,1,0,0,0,1,0
7047,2,2,2,2,1,0,2,1,1
7048,2,2,1,3,2,0,2,2,2
7049,1,3,1,1,1,1,0,2,2
7050,0,3,2,0,2,1,0,0,0
7051,1,2,1,2,2,1,1,1,1
7052,0,3,0,1,1,1,0,2,2
7053,2,2,1,1,1,0,2,2,2
7054,2,3,1,3,2,0,1,0,0
7055,2,4,1,0,1,1,2,2,2
7056,1,0,1,2,2,1,0,1,1
7057,1,2,3,3,2,0,0,2,2
7058,1,1,1,0,2,0,1,1,0
7059,1,0,3,0,0,0,0,2,2
7060,2,3,0,0,0,0,2,1,0
7061,0,0,3,0,2,0,2,1,0
7062,1,2,0,1,2,0,1,2,2
7063,1,1,1,1,1,1,2,0,1
7064,2,1,0,2,2,1,0,2,2
7065,1,4,2,3,0,0,1,2,2
7066,2,4,0,0,0,0,2,1,0
7067,0,2,3,0,1,1,0,2,2
7068,0,0,3,0,1,1,1,1,0
7069,2,3,3,2,1,0,0,1,0
7070,0,4,3,2,1,0,0,2,2
7071,2,2,2,0,0,1,1,1,0
7072,0,0,3,1,1,1,1,1,0
7073,2,0,1,2,0,0,2,2,2
7074,1,4,3,1,1,1,1,2,2
7075,1,0,3,3,0,0,2,1,1
7076,2,4,1,3,0,0,2,0,0
7077,1,2,3,1,1,1,1,2,2
7078,2,0,0,2,0,1,0,1,1
7079,2,2,3,1,2,1,1,2,2
7080,0,2,3,0,1,1,2,1,0
7081,0,1,2,0,1,0,1,0,1
7082,1,3,3,3,2,1,1,0,1
7083,2,0,0,1,1,0,1,1,0
7084,2,4,1,3,0,1,1,2,2
7085,2,0,2,3,1,1,0,1,1
7086,0,1,2,0,1,0,0,2,2
7087,0,3,2,1,0,1,0,2,2
7088,1,4,2,2,2,1,0,0,1
7089,2,2,0,1,0,0,2,2,2
7090,2,1,2,2,2,0,2,0,1
7091,2,3,3,1,0,1,1,2,2
7092,2,3,1,0,0,1,0,1,0
7093,1,1,1,3,0,0,0,2,2
7094,2,4,2,0,0,0,1,1,0
7095,2,0,0,0,1,1,1,1,0
7096,2,4,2,3,1,1,2,2,2
7097,0,4,3,1,2,0,1,0,0
7098,2,0,0,1,2,1,0,0,1
7099,0,4,1,0,0,0,0,2,2
7100,0,3,3,1,0,0,1,2,2
7101,2,3,0,3,1,0,2,2,2
7102,2,1,2,0,2,1,0,2,2
7103,2,4,3,1,2,0,2,1,0
7104,1,2,3,1,2,0,2,1,1
7105,1,0,2,3,1,0,2,0,1
7106,0,3,3,1,2,0,1,0,0
7107,0,3,1,0,2,1,2,1,0
7108,2,2,0,1,2,1,1,2,2
7109,1,3,1,3,1,0,0,2,2
7110,0,4,0,0,1,0,2,0,0
7111,1,4,0,1,0,1,1,0,1
7112,0,0,3,1,2,0,2,2,2
7113,1,3,2,1,2,1,0,0,1
7114,1,4,2,0,1,1,2,1,0
7115,0,2,3,1,0,0,0,1,0
7116,1,0,3,3,1,0,0,0,1
7117,1,0,2,2,1,0,0,0,1
7118,2,0,2,3,0,0,2,1,1
7119,1,0,2,0,1,1,2,0,1
7120,1,0,1,2,1,1,1,1,1
7121,0,2,0,3,0,1,1,1,0
7122,0,0,1,1,0,1,1,0,1
7123,2,4,2,2,1,0,1,2,2
7124,1,2,0,1,0,1,0,1,1
7125,2,2,1,3,1,0,0,2,2
7126,1,0,0,0,0,0,1,0,1
7127,2,1,2,2,0,0,0,1,1
7128,0,2,3,0,2,0,2,1,0
7129,1,2,2,2,2,1,0,1,1
7130,1,2,1,3,2,0,1,1,0
7131,1,2,0,2,0,1,0,0,1
7132,2,0,2,1,2,1,0,1,1
7133,1,3,1,3,2,1,1,2,2
7134,0,1,2,0,0,1,2,2,2
7135,0,3,0,3,0,1,1,1,0
7136,2,0,0,1,0,1,2,1,1
7137,2,4,3,0,0,0,1,2,2
7138,0,2,2,1,1,0,0,2,2
7139,2,3,1,0,0,0,0,2,2
7140,1,1,3,3,1,1,2,2,2
7141,0,0,1,2,1,0,0,2,2
7142,1,0,2,1,0,1,0,1,1
7143,2,1,3,2,2,1,1,1,1
7144,0,3,3,2,2,0,1,1,3
7145,2,0,3,2,0,1,2,0,1
7146,1,3,1,1,2,0,2,1,0
7147,0,1,1,3,2,1,1,1,1
7148,2,1,2,1,2,0,1,2,2
7149,2,0,1,2,1,0,2,1,1
7150,2,1,2,1,2,1,2,0,1
7151,1,2,1,2,0,0,2,1,1
7152,2,1,2,0,0,0,1,1,1
7153,0,0,0,3,2,1,0,1,0
7154,2,1,0,3,1,1,2,1,1
7155,1,3,3,2,1,0,2,1,1
7156,2,2,2,2,0,1,1,2,2
7157,0,2,0,0,2,1,1,0,0
7158,0,3,1,3,0,1,0,2,2
7159,2,0,1,1,0,0,2,0,1
7160,0,1,1,0,1,1,1,0,1
7161,2,1,2,2,1,1,2,0,1
7162,2,2,3,0,2,1,0,0,0
7163,0,0,3,2,0,1,2,1,1
7164,2,2,1,0,0,0,1,0,1
7165,2,1,3,0,1,0,1,0,1
7166,0,4,1,0,2,1,0,1,0
7167,2,2,2,0,2,0,0,2,2
7168,1,1,1,1,0,1,2,0,1
7169,1,1,3,3,0,0,2,0,1
7170,0,0,1,2,0,0,2,0,1
7171,0,2,1,0,2,1,1,2,2
7172,2,1,2,2,0,1,0,1,1
7173,2,0,3,2,2,1,2,2,2
7174,1,2,1,3,2,1,1,0,1
7175,2,4,1,2,2,1,1,2,2
7176,0,0,3,2,2,0,1,1,0
7177,0,1,0,1,0,0,2,0,1
7178,0,2,2,2,0,1,2,0,0
7179,0,3,3,3,0,0,0,0,0
7180,0,3,0,1,0,0,2,2,2
7181,1,3,1,0,2,1,1,2,2
7182,2,4,3,0,1,0,1,0,0
7183,1,2,3,1,0,0,1,1,1
7184,2,0,3,0,1,0,1,2,2
7185,1,2,1,1,0,0,0,1,1
7186,0,3,1,1,0,0,0,2,2
7187,1,0,0,1,1,0,1,1,0
7188,2,3,2,3,0,1,1,1,0
7189,0,1,2,3,2,0,1,2,2
7190,1,1,2,0,2,0,1,2,2
7191,2,3,0,1,1,1,2,1,0
7192,1,4,0,0,0,1,0,1,0
7193,2,4,0,1,0,1,0,0,0
7194,2,1,3,2,2,1,0,2,2
7195,0,3,3,0,0,1,0,1,0
7196,1,3,0,1,1,0,2,1,0
7197,2,3,2,2,0,1,0,0,0
7198,1,2,1,1,2,1,1,1,1
7199,2,2,0,1,1,1,2,1,0
7200,2,0,2,1,1,0,0,2,2
7201,2,1,2,0,2,0,2,1,1
7202,2,4,3,0,2,1,1,2,2
7203,0,3,1,1,2,1,0,1,0
7204,0,4,1,0,1,1,2,0,0
7205,2,3,0,3,1,0,0,1,0
7206,1,2,1,3,1,0,2,0,1
7207,2,0,0,1,2,1,2,2,2
7208,0,3,0,0,1,0,2,2,2
7209,0,3,1,0,0,0,2,0,0
7210,0,0,1,3,1,1,2,0,1
7211,2,1,0,0,0,0,0,0,1
7212,0,0,1,0,1,1,1,0,1
7213,1,2,1,2,2,1,0,1,1
7214,2,0,3,3,2,1,1,1,1
7215,0,2,1,2,2,1,1,2,2
7216,0,2,2,2,2,0,0,1,3
7217,2,4,2,3,2,0,1,0,0
7218,0,3,3,0,0,1,1,0,0
7219,1,3,0,1,2,1,2,1,0
7220,0,1,2,1,0,0,2,1,1
7221,1,2,1,1,2,1,0,2,2
7222,2,1,1,2,0,1,1,0,1
7223,0,2,1,0,2,1,0,2,2
7224,0,2,2,3,2,1,1,1,0
7225,2,2,2,3,0,1,2,1,1
7226,2,2,1,1,1,1,1,1,0
7227,1,1,1,1,1,0,1,2,2
7228,0,4,2,0,0,0,2,2,2
7229,1,0,1,1,2,1,2,1,1
7230,2,1,0,1,0,0,2,2,2
7231,1,0,2,2,0,1,2,0,1
7232,1,4,3,2,1,0,2,2,2
7233,2,2,0,1,1,1,1,2,2
7234,2,3,2,0,2,0,0,1,3
7235,0,4,1,0,0,0,2,0,0
7236,1,0,2,2,2,0,0,1,0
7237,0,2,3,2,0,1,0,2,2
7238,1,2,0,3,1,1,0,1,1
7239,1,4,2,0,0,1,2,0,1
7240,1,2,2,0,1,1,1,0,1
7241,0,4,2,3,1,1,0,0,0
7242,0,4,1,3,0,0,1,1,0
7243,1,3,1,1,0,1,0,0,1
7244,1,1,2,2,0,1,0,2,2
7245,1,0,0,2,2,0,2,2,2
7246,1,2,2,2,2,1,0,0,1
7247,0,3,1,2,2,0,0,0,0
7248,0,0,1,2,2,1,1,2,2
7249,2,0,0,0,0,1,0,1,0
7250,0,4,3,1,0,0,0,1,0
7251,0,2,0,2,1,0,2,0,0
7252,1,2,1,2,1,1,0,2,2
7253,1,1,0,1,1,1,0,2,2
7254,1,4,3,0,0,0,0,1,0
7255,2,2,2,0,2,0,2,2,2
7256,0,4,1,1,1,0,1,0,0
7257,0,3,2,3,2,1,1,1,0
7258,0,4,1,1,0,0,1,0,0
7259,1,1,1,0,0,1,2,0,1
7260,1,0,1,3,0,0,2,0,1
7261,2,0,2,0,1,0,2,0,1
7262,1,2,2,2,0,1,1,0,1
7263,1,1,2,2,1,0,2,2,2
7264,1,4,0,0,0,0,2,2,2
7265,1,2,1,0,1,1,1,1,1
7266,1,4,2,1,1,0,0,1,0
7267,0,4,0,1,2,1,1,2,2
7268,2,0,2,1,0,0,2,2,2
7269,1,2,2,1,0,1,0,2,2
7270,1,1,0,2,1,0,0,1,1
7271,2,0,3,1,1,0,0,2,2
7272,0,1,0,2,2,0,2,0,1
7273,0,4,1,3,1,0,1,2,2
7274,1,0,3,3,2,1,2,1,1
7275,1,2,0,2,2,1,2,1,1
7276,2,3,1,3,0,1,1,1,0
7277,0,2,0,0,0,1,1,0,0
7278,0,1,0,1,2,0,1,1,0
7279,1,4,1,0,1,1,2,2,2
7280,2,1,0,1,1,1,1,0,1
7281,1,1,2,2,0,1,1,2,2
7282,2,0,0,2,1,0,0,0,1
7283,2,1,1,3,0,0,2,0,1
7284,0,1,0,0,0,1,1,1,0
7285,1,4,1,2,1,1,0,2,2
7286,2,0,2,2,0,1,1,2,2
7287,1,2,0,3,2,0,0,2,2
7288,1,0,0,2,1,1,1,0,1
7289,1,0,1,2,2,1,2,1,1
7290,2,1,2,0,0,1,2,2,2
7291,0,3,2,1,0,1,2,1,0
7292,1,4,2,2,0,1,0,2,2
7293,1,0,3,1,1,0,2,1,1
7294,0,0,2,1,2,1,0,1,0
7295,1,0,3,1,2,0,1,1,0
7296,2,2,3,0,1,1,0,0,0
7297,1,0,3,2,1,0,2,0,1
7298,1,2,3,2,1,1,2,0,1
7299,2,3,3,1,0,1,0,2,2
7300,0,3,3,3,0,1,2,2,2
7301,1,3,3,1,0,1,1,2,2
7302,0,0,0,3,2,0,1,0,0
7303,1,4,2,0,2,0,2,2,2
7304,2,2,0,0,2,1,0,0,0
7305,2,2,0,2,2,1,1,0,1
7306,0,1,1,1,0,1,1,1,1
7307,1,0,0,0,0,1,1,0,1
7308,2,4,3,0,1,0,2,2,2
7309,2,2,3,3,1,0,1,1,0
7310,0,0,0,0,1,1,0,0,0
7311,2,4,1,1,1,0,2,2,2
7312,0,1,1,2,0,1,2,1,1
7313,2,4,1,2,0,1,2,0,0
7314,0,4,1,3,1,0,0,0,0
7315,2,2,0,0,2,0,0,0,0
7316,2,3,0,1,0,0,2,2,2
7317,1,1,0,1,1,1,2,0,1
7318,2,3,2,3,2,0,1,0,0
7319,2,1,0,0,2,1,0,0,1
7320,2,1,0,0,0,0,2,2,2
7321,1,0,1,0,2,0,2,1,1
7322,1,2,3,3,0,1,0,1,1
7323,1,1,2,0,1,1,1,0,1
7324,1,3,1,0,0,0,1,1,0
7325,2,2,0,0,0,0,2,1,0
7326,1,2,1,3,1,0,0,1,1
7327,0,1,1,2,2,1,2,1,1
7328,2,2,0,3,2,1,1,2,2
7329,1,4,1,2,0,1,1,0,1
7330,0,4,2,2,2,1,2,2,2
7331,0,3,3,0,2,0,0,0,0
7332,2,2,1,0,1,1,1,1,0
7333,0,2,3,2,2,0,2,0,0
7334,2,0,1,2,2,0,2,1,1
7335,1,3,0,3,0,0,0,1,0
7336,2,4,1,3,1,0,0,0,0
7337,0,3,3,0,2,1,2,2,2
7338,0,2,2,1,0,0,1,0,0
7339,0,2,2,0,2,0,2,2,2
7340,1,0,1,3,0,1,0,1,1
7341,1,1,0,2,1,1,0,2,2
7342,2,2,3,2,2,0,0,2,2
7343,2,0,0,2,1,0,1,2,2
7344,0,0,1,2,2,0,0,2,2
7345,2,2,1,0,0,0,0,1,0
7346,0,3,0,2,2,0,0,1,3
7347,0,2,0,0,0,0,1,2,2
7348,2,4,1,3,1,0,2,2,2
7349,0,2,1,1,2,1,2,0,0
7350,0,0,0,1,1,1,0,0,0
7351,2,1,3,2,2,0,0,1,0
7352,2,1,2,2,1,0,2,2,2
7353,1,3,1,1,1,0,0,1,0
7354,2,4,3,3,1,1,0,0,0
7355,2,0,3,1,2,0,1,0,1
7356,2,4,0,3,1,0,1,0,0
7357,0,2,2,3,2,1,0,1,0
7358,2,2,2,1,2,0,0,0,0
7359,2,2,0,2,0,1,2,0,1
7360,0,1,0,3,1,1,0,0,1
7361,0,3,1,1,0,1,1,1,0
7362,1,4,3,1,1,1,2,1,0
7363,2,0,2,3,0,1,0,0,1
7364,1,1,0,2,2,0,2,0,1
7365,0,0,1,0,1,0,0,1,0
7366,2,1,1,2,0,0,0,2,2
7367,2,2,0,0,2,0,0,1,0
7368,1,4,1,3,0,0,1,0,1
7369,2,1,2,1,0,1,2,1,1
7370,0,0,1,3,2,1,0,2,2
7371,2,1,3,2,2,0,2,1,1
7372,1,0,3,2,2,0,2,2,2
7373,2,3,0,3,0,0,2,1,0
7374,2,2,2,1,1,1,1,0,1
7375,1,3,3,0,2,0,2,0,0
7376,2,0,2,3,1,1,2,2,2
7377,0,0,3,3,1,0,0,0,1
7378,2,3,0,2,1,1,1,0,0
7379,1,1,1,1,0,1,0,2,2
7380,1,2,2,3,2,1,0,1,1
7381,0,2,0,2,1,0,0,2,2
7382,2,3,0,2,2,1,2,0,0
7383,2,0,2,0,1,1,1,1,0
7384,0,1,2,0,1,0,0,1,0
7385,0,0,0,2,2,1,1,0,1
7386,1,4,3,1,0,1,0,0,1
7387,2,4,0,0,2,1,1,1,3
7388,0,2,3,0,0,1,1,0,0
7389,2,0,2,3,1,0,2,2,2
7390,0,2,3,2,1,0,0,0,0
7391,2,3,3,2,2,0,2,0,0
7392,2,0,0,2,2,0,2,1,1
7393,1,1,3,1,1,0,0,1,0
7394,0,3,2,0,2,0,2,1,0
7395,2,1,0,3,1,0,0,0,1
7396,0,3,2,0,2,0,1,0,0
7397,1,1,1,0,1,0,2,1,1
7398,1,0,1,1,2,0,0,0,1
7399,0,3,0,0,2,0,1,2,2
7400,1,0,0,0,0,1,2,2,2
7401,2,1,0,2,2,1,2,0,1
7402,2,3,1,2,1,1,2,2,2
7403,2,4,1,2,0,0,2,1,0
7404,2,3,3,3,1,0,1,2,2
7405,2,4,3,2,0,0,1,1,0
7406,1,0,2,2,1,0,2,2,2
7407,2,2,2,2,1,0,0,1,0
7408,2,0,1,2,1,1,0,2,2
7409,0,1,0,0,1,1,0,1,0
7410,1,3,2,3,2,0,1,0,0
7411,1,3,0,3,0,0,2,1,1
7412,0,0,1,3,2,0,1,0,0
7413,2,4,3,0,2,1,1,0,0
7414,0,0,3,1,1,0,0,2,2
7415,0,1,0,2,0,1,1,0,1
7416,0,2,0,1,1,0,2,2,2
7417,2,0,3,1,2,0,2,2,2
7418,2,2,1,0,2,0,1,2,2
7419,0,4,1,2,2,1,0,2,2
7420,2,4,3,2,0,0,0,2,2
7421,2,0,0,3,1,1,1,2,2
7422,2,2,0,1,0,1,1,2,2
7423,0,0,1,2,0,1,1,0,1
7424,1,3,2,2,2,0,1,1,0
7425,0,2,2,2,2,0,1,1,3
7426,1,2,2,0,0,1,0,2,2
7427,0,2,2,1,1,1,2,1,0
7428,2,1,1,0,2,0,0,0,1
7429,2,2,1,0,2,0,2,0,0
7430,2,2,1,0,1,0,1,0,1
7431,1,2,2,1,0,1,0,1,1
7432,0,0,2,1,2,1,2,2,2
7433,0,4,0,0,0,0,2,1,0
7434,0,2,3,1,1,0,1,1,3
7435,1,2,3,0,0,1,1,0,1
7436,0,2,1,1,2,0,1,1,3
7437,0,2,1,2,0,0,1,1,0
7438,1,2,3,2,0,0,2,2,2
7439,2,3,1,0,1,1,1,0,0
7440,1,3,2,1,2,1,0,2,2
7441,2,0,0,2,2,1,0,0,1
7442,1,1,3,3,2,0,2,1,1
7443,2,4,3,1,0,0,0,0,0
7444,1,2,1,1,0,1,2,1,1
7445,1,4,1,2,1,1,2,2,2
7446,1,3,3,2,2,0,0,2,2
7447,2,2,1,1,0,0,2,0,1
7448,0,4,2,3,2,1,2,2,2
7449,1,1,2,3,2,1,2,0,1
7450,0,3,3,3,1,0,2,0,0
7451,0,0,3,1,2,1,2,2,2
7452,0,2,1,0,2,0,1,1,3
7453,1,0,2,3,2,0,1,0,1
7454,0,4,3,3,1,0,0,0,0
7455,1,3,1,0,1,1,1,0,1
7456,2,3,2,1,1,0,1,2,2
